Client_ID,Total_Points,Fuel_Type,Lubricant_Amount_MAD,Shop_Amount_MAD,Restaurant_Amount_MAD,Butagaz_Units,Points_Redeemed,Estimated_Earned_Points,Loyalty_Ratio,Churned
C28542,11037,V-Power Diesel,330,403,422,1,9808,4327.5,0.8886472773398568,1
C28543,6410,V-Power,69,33,89,3,2618,9971.0,0.40842433697347896,0
C28544,5984,FuelSave,445,146,8,4,2809,16874.0,0.46941844919786097,0
C28545,13897,V-Power Diesel,72,886,49,2,7095,18212.0,0.510541843563359,0
C28546,1076,V-Power Sans Plomb,403,253,290,3,353,3053.5,0.32806691449814124,1
C28547,553,V-Power,444,74,35,1,239,1438.0,0.4321880650994575,0
C28548,16489,V-Power Sans Plomb,253,220,453,4,15638,3453.5,0.9483898356480077,1
C28549,12124,V-Power,358,91,168,1,4839,18929.5,0.39912570108874956,1
C28550,16335,V-Power,151,402,72,0,14296,5722.5,0.8751760024487297,1
C28551,728,V-Power Diesel,459,209,376,0,670,1189.0,0.9203296703296703,1
C28552,16690,V-Power Sans Plomb,425,176,405,3,13722,8726.0,0.8221689634511684,0
C28553,12522,V-Power,290,796,110,1,10451,6473.5,0.8346110844912953,0
C28554,1484,V-Power Sans Plomb,166,275,21,2,706,2607.0,0.4757412398921833,0
C28555,13160,V-Power Diesel,88,283,457,2,4354,23043.0,0.33085106382978724,1
C28556,19351,V-Power,218,135,7,3,16563,7630.0,0.855924758410418,1
C28557,10541,V-Power Diesel,169,871,116,4,4038,17813.5,0.38307560952471303,1
C28558,1031,V-Power Diesel,320,423,352,2,957,1480.0,0.9282250242483027,1
C28559,14211,FuelSave,267,173,96,3,8266,30561.0,0.5816620927450566,0
C28560,11727,V-Power Sans Plomb,256,951,153,4,9143,8220.0,0.7796537903982264,0
C28561,8528,V-Power Diesel,204,354,121,2,2560,15799.0,0.300187617260788,1
C28562,17445,FuelSave,166,580,88,0,7318,51469.0,0.41948982516480365,0
C28563,589,V-Power Sans Plomb,497,680,222,0,245,2259.0,0.4159592529711375,0
C28564,6235,V-Power,295,728,436,4,2172,12016.5,0.3483560545308741,1
C28565,3645,V-Power,133,467,81,1,1102,7138.5,0.30233196159122083,1
C28566,1792,V-Power Diesel,156,198,313,0,747,3279.5,0.41685267857142855,0
C28567,8059,V-Power,430,27,159,0,6429,4691.0,0.7977416552922199,0
C28568,4281,V-Power Sans Plomb,177,280,141,0,1782,6845.5,0.41625788367203925,0
C28569,2891,V-Power,67,439,173,0,2435,1819.0,0.8422691110342442,0
C28570,18102,V-Power Diesel,22,825,190,2,11050,18867.0,0.6104297867638935,0
C28571,13704,V-Power Sans Plomb,491,219,392,4,5136,22922.0,0.37478108581436076,1
C28572,2752,V-Power,263,885,36,4,2515,2176.5,0.9138808139534884,1
C28573,4391,V-Power,100,997,70,1,2802,5239.5,0.6381234342974266,0
C28574,10366,V-Power Sans Plomb,1,76,178,2,8789,4397.5,0.8478680300983986,0
C28575,17659,V-Power Sans Plomb,241,221,461,3,12345,14508.0,0.6990769579251374,0
C28576,5729,V-Power,259,102,274,4,2810,8332.5,0.49048699598533774,0
C28577,8053,FuelSave,306,583,245,1,6228,10359.0,0.7733763814727431,0
C28578,563,V-Power,470,322,16,3,345,1653.0,0.6127886323268206,0
C28579,2287,V-Power Sans Plomb,148,847,428,2,2083,2133.0,0.9108001749016178,1
C28580,12542,V-Power Sans Plomb,308,463,85,0,6397,16218.5,0.5100462446180832,0
C28581,8569,V-Power Diesel,25,883,436,4,7065,5504.0,0.8244836036877116,0
C28582,12226,V-Power Diesel,231,470,481,0,5648,17627.0,0.46196630132504496,0
C28583,4415,V-Power,413,393,455,3,2293,6866.0,0.519365798414496,0
C28584,15155,V-Power Diesel,160,261,231,1,7348,20269.5,0.48485648300890793,0
C28585,13144,V-Power Sans Plomb,149,338,424,2,11253,5838.5,0.8561320754716981,1
C28586,592,V-Power Diesel,459,37,431,4,488,1587.0,0.8243243243243243,0
C28587,11434,V-Power Diesel,5,473,98,3,6297,13718.5,0.5507259051950324,0
C28588,2177,V-Power Diesel,83,401,73,2,1943,1342.0,0.8925126320624713,1
C28589,4364,V-Power Sans Plomb,454,602,440,3,3343,4348.5,0.7660403299725023,0
C28590,18285,V-Power,285,147,457,0,6736,29761.5,0.3683893902105551,1
C28591,18490,V-Power Sans Plomb,106,389,104,2,7644,27914.0,0.4134126554894538,0
C28592,12648,V-Power Diesel,232,592,305,1,8320,12049.0,0.6578115117014548,0
C28593,11763,FuelSave,312,29,1,4,6232,28397.0,0.5297968205389781,0
C28594,17781,FuelSave,7,114,52,4,14377,17593.0,0.8085596985546369,0
C28595,15613,V-Power Sans Plomb,400,122,325,0,11544,11019.5,0.7393838467943381,0
C28596,5087,FuelSave,362,527,155,2,3554,8909.0,0.6986436013367407,0
C28597,18416,V-Power Sans Plomb,91,152,208,0,15007,8973.5,0.8148892267593397,0
C28598,10669,V-Power,159,434,224,4,6402,11884.5,0.6000562376980035,0
C28599,2298,V-Power Sans Plomb,303,271,76,2,1074,3910.0,0.46736292428198434,0
C28600,14282,V-Power Sans Plomb,8,69,250,2,4506,24967.0,0.31550203052793724,1
C28601,18235,V-Power Sans Plomb,43,932,220,2,9236,23892.5,0.5064984919111598,0
C28602,13908,V-Power Diesel,451,191,442,0,9084,13144.0,0.6531492666091459,0
C28603,10530,V-Power,258,966,101,0,9795,3162.5,0.9301994301994302,1
C28604,11252,V-Power Sans Plomb,299,443,373,0,9886,4530.0,0.8785993601137575,1
C28605,7551,V-Power Diesel,305,232,261,1,4464,8615.5,0.5911799761620977,0
C28606,10355,V-Power Diesel,227,991,183,4,5463,14031.0,0.5275712216320618,0
C28607,11089,V-Power Diesel,303,950,210,0,3998,19190.5,0.3605374695644332,1
C28608,11895,V-Power Diesel,262,691,241,0,8509,9659.0,0.7153425809163514,0
C28609,13333,V-Power Diesel,9,183,211,1,8288,13115.5,0.6216155403885097,0
C28610,1098,V-Power,480,272,360,3,351,3279.5,0.319672131147541,1
C28611,14867,V-Power,333,538,122,3,6197,22968.0,0.4168292190758055,0
C28612,18928,FuelSave,255,514,96,2,9908,46165.0,0.5234573119188504,0
C28613,17142,V-Power,145,859,277,0,16252,3506.0,0.9480807373702018,1
C28614,8503,FuelSave,32,758,7,0,5678,14922.0,0.6677643184758321,0
C28615,10597,FuelSave,89,353,257,2,5968,24044.0,0.5631782579975465,0
C28616,13707,V-Power Diesel,319,412,62,4,8547,14093.0,0.6235500109433136,0
C28617,12324,V-Power,38,259,275,0,4751,19504.5,0.3855079519636482,1
C28618,1297,V-Power,183,282,393,2,1018,1755.5,0.7848882035466461,0
C28619,11195,V-Power Diesel,433,851,29,3,9670,5425.5,0.8637784725323805,1
C28620,6213,V-Power Sans Plomb,80,75,159,0,5101,3094.0,0.8210204410107839,0
C28621,7811,V-Power Diesel,106,354,451,1,7280,2338.5,0.9320189476379465,1
C28622,6411,FuelSave,411,841,158,3,5591,5810.0,0.8720948369989081,1
C28623,4454,V-Power,65,13,74,2,2685,4774.5,0.6028289178266727,0
C28624,10319,V-Power,359,55,76,2,3359,18090.0,0.3255160383758116,1
C28625,4812,FuelSave,100,21,195,4,2555,12001.0,0.5309642560266001,0
C28626,9480,FuelSave,95,488,225,4,3611,30553.0,0.3809071729957806,1
C28627,18940,FuelSave,474,535,310,0,15571,18164.0,0.8221224920802535,0
C28628,16328,V-Power Diesel,414,729,149,2,14024,7252.0,0.8588926996570309,1
C28629,14452,V-Power Sans Plomb,373,522,39,1,8167,16746.5,0.5651120952117354,0
C28630,7602,FuelSave,323,979,328,2,2942,25130.0,0.3870034201525914,1
C28631,13160,FuelSave,354,583,430,0,10482,14757.0,0.7965045592705167,0
C28632,15927,V-Power Diesel,351,924,210,0,8484,20092.5,0.5326803541156526,0
C28633,1947,FuelSave,266,712,221,3,1238,5044.0,0.6358500256805342,0
C28634,17398,FuelSave,372,37,195,2,5400,60794.0,0.31038050350615015,1
C28635,13151,V-Power,22,453,341,4,10857,6951.0,0.8255645958482245,0
C28636,18797,FuelSave,174,987,226,1,17419,8377.0,0.9266904293238283,1
C28637,15612,V-Power Sans Plomb,447,89,242,4,10422,14153.0,0.6675634127594159,0
C28638,2451,V-Power Sans Plomb,59,776,443,4,1054,5170.5,0.4300285597715218,0
C28639,14327,FuelSave,406,556,152,0,9810,23699.0,0.6847211558595658,0
C28640,9465,V-Power Diesel,358,921,274,2,8554,4030.5,0.9037506603275225,1
C28641,828,FuelSave,119,600,359,2,439,3223.0,0.5301932367149759,0
C28642,9485,V-Power,418,639,98,4,7335,6930.0,0.7733263046916183,0
C28643,13384,V-Power Sans Plomb,464,253,193,0,11374,5935.0,0.8498206814106396,0
C28644,6473,V-Power,51,435,18,0,2632,10106.5,0.4066120809516453,0
C28645,18294,V-Power Diesel,304,901,421,0,10920,20061.0,0.5969170219744179,0
C28646,8214,V-Power,467,532,162,2,2537,15553.5,0.3088629169710251,1
C28647,1637,V-Power Diesel,362,571,338,0,1415,1826.0,0.8643860720830788,1
C28648,18452,V-Power Sans Plomb,369,826,130,1,13485,13842.5,0.730815087795361,0
C28649,4972,V-Power,31,916,151,1,2284,7918.0,0.4593724859211585,0
C28650,3774,V-Power,247,238,344,1,3299,2116.5,0.87413884472708,1
C28651,3773,FuelSave,165,744,332,0,1273,13741.0,0.33739729658097006,1
C28652,15651,V-Power Diesel,45,90,444,1,5358,26411.5,0.34234234234234234,1
C28653,10655,FuelSave,452,522,116,3,4518,32075.0,0.4240262787423745,0
C28654,5862,V-Power Diesel,334,659,130,1,2824,8818.0,0.4817468440805186,0
C28655,5136,FuelSave,61,912,124,1,3862,7567.0,0.7519470404984424,0
C28656,5846,V-Power Sans Plomb,159,609,261,3,4598,4449.0,0.786520697913103,0
C28657,18120,V-Power,97,50,319,2,6695,29228.5,0.36948123620309054,1
C28658,11438,FuelSave,25,703,288,3,9996,8526.0,0.8739290085679314,1
C28659,4708,V-Power,370,822,366,1,3766,4013.0,0.7999150382327952,0
C28660,4968,V-Power Diesel,398,469,425,4,3581,5159.5,0.7208132045088567,0
C28661,2846,V-Power Diesel,328,655,323,1,879,6323.5,0.308854532677442,1
C28662,14484,V-Power Sans Plomb,68,724,26,1,5243,24020.5,0.361985639326153,1
C28663,1542,V-Power Sans Plomb,353,204,286,4,1018,2553.0,0.6601815823605707,0
C28664,13563,V-Power,480,865,138,4,11015,8253.0,0.8121359581213596,0
C28665,8699,FuelSave,276,821,222,2,7031,9859.0,0.8082538222784228,0
C28666,4231,V-Power Sans Plomb,194,362,46,1,3333,2947.0,0.787757031434649,0
C28667,10265,V-Power,157,693,351,4,5052,14633.5,0.4921578178275694,0
C28668,7802,FuelSave,132,505,218,1,3006,24935.0,0.38528582414765444,1
C28669,17344,V-Power Sans Plomb,381,695,137,1,5889,29950.5,0.3395410516605166,1
C28670,16794,V-Power,215,503,449,3,10407,17434.5,0.6196856020007145,0
C28671,2802,V-Power,179,774,445,4,1652,4673.0,0.5895788722341185,0
C28672,19517,V-Power Sans Plomb,15,126,486,0,13649,15297.0,0.6993390377619512,0
C28673,10043,V-Power Sans Plomb,133,479,308,1,6969,8705.0,0.6939161605098079,0
C28674,861,V-Power Sans Plomb,167,524,365,0,729,1386.0,0.8466898954703833,0
C28675,5993,V-Power Diesel,482,607,235,0,4801,4304.0,0.8011012848323044,0
C28676,17671,FuelSave,153,376,112,3,12162,28486.0,0.6882462792145323,0
C28677,17092,V-Power Sans Plomb,491,594,219,1,15724,4824.0,0.9199625555815586,1
C28678,8958,FuelSave,311,727,240,3,5442,19158.0,0.607501674480911,0
C28679,5592,V-Power,128,299,70,2,5150,1802.0,0.920958512160229,1
C28680,17437,FuelSave,185,551,334,1,7909,48810.0,0.45357572977002925,0
C28681,8525,V-Power Sans Plomb,339,196,485,2,8053,2400.0,0.9446334310850439,1
C28682,14317,V-Power,181,539,131,0,10365,10731.0,0.7239645177062234,0
C28683,10279,V-Power Sans Plomb,237,80,149,3,3154,18578.5,0.3068391866913124,1
C28684,5016,V-Power Sans Plomb,330,807,251,2,2357,8235.5,0.469896331738437,0
C28685,6951,V-Power,403,93,203,0,5743,3719.0,0.8262120558193066,0
C28686,15030,FuelSave,294,701,201,3,6205,45621.0,0.4128409846972721,0
C28687,9810,FuelSave,259,826,145,3,6704,17060.0,0.6833843017329256,0
C28688,2013,V-Power,421,305,203,2,1420,2611.5,0.7054148037754595,0
C28689,13836,V-Power Sans Plomb,173,10,290,3,5418,21818.0,0.39158716392020815,1
C28690,12095,FuelSave,297,108,286,0,8943,16451.0,0.7393964448119057,0
C28691,7249,FuelSave,285,654,91,2,2725,23850.0,0.3759139191612636,1
C28692,7505,V-Power Sans Plomb,419,867,308,4,4301,10004.0,0.5730846102598268,0
C28693,19228,FuelSave,364,955,100,2,10687,44324.0,0.5558040357811525,0
C28694,18855,FuelSave,277,393,463,1,8570,52658.0,0.4545213471227791,0
C28695,4938,V-Power Diesel,167,147,2,3,1692,8731.0,0.34264884568651277,1
C28696,13380,V-Power Diesel,401,413,355,0,5863,19961.5,0.4381913303437967,0
C28697,12756,V-Power,388,162,197,3,8152,12557.0,0.6390718093446222,0
C28698,10676,V-Power,299,354,42,0,7138,9540.0,0.6686024728362683,0
C28699,16859,V-Power Sans Plomb,477,735,246,3,5300,30655.5,0.3143721454416039,1
C28700,14912,V-Power Diesel,246,570,471,2,12551,7389.5,0.8416711373390557,0
C28701,14787,V-Power,132,50,289,2,12847,5521.0,0.8688036789071482,1
C28702,18089,V-Power Diesel,422,697,74,1,12119,16218.0,0.6699651722041019,0
C28703,13544,V-Power,242,510,332,4,12699,3596.5,0.9376107501476668,1
C28704,18739,FuelSave,333,779,204,3,17772,6451.0,0.9483963925502962,1
C28705,18883,FuelSave,202,45,248,4,6722,61700.0,0.35598157072499076,1
C28706,2935,V-Power Sans Plomb,499,902,280,1,2716,2328.5,0.9253833049403748,1
C28707,11666,V-Power Diesel,276,575,481,2,6870,13522.0,0.5888907937596434,0
C28708,3598,V-Power Diesel,443,529,262,4,2502,4374.0,0.6953863257365203,0
C28709,3886,V-Power Diesel,458,155,90,2,1943,5760.5,0.5,0
C28710,5940,V-Power Diesel,287,364,332,2,2752,9153.0,0.4632996632996633,0
C28711,13235,FuelSave,348,394,318,1,11421,10230.0,0.8629391764261428,1
C28712,10508,FuelSave,322,609,474,4,7897,14860.0,0.7515226494099734,0
C28713,6936,V-Power Diesel,396,930,160,4,5885,4513.5,0.8484717416378316,0
C28714,18661,V-Power Sans Plomb,133,587,21,0,6038,32298.5,0.32356251004769304,1
C28715,7903,V-Power Diesel,377,843,290,2,7358,3072.5,0.9310388460078451,1
C28716,11196,V-Power,47,14,213,2,7754,9079.0,0.6925687745623437,0
C28717,3439,FuelSave,475,949,466,0,2525,6460.0,0.734225065425996,0
C28718,17722,FuelSave,222,935,116,3,6405,58158.0,0.36141519015912427,1
C28719,3638,V-Power Diesel,278,18,122,2,2130,4388.0,0.5854865310610226,0
C28720,17059,V-Power,357,679,460,1,10816,17203.5,0.6340348203294449,0
C28721,3662,V-Power Sans Plomb,485,436,384,2,3171,2732.5,0.8659202621518296,1
C28722,3252,FuelSave,372,649,461,1,1135,12167.0,0.3490159901599016,1
C28723,13389,V-Power,69,711,59,0,7510,15536.5,0.5609082082306371,0
C28724,1337,V-Power,149,917,319,0,769,2805.0,0.575168287210172,0
C28725,12543,FuelSave,44,532,237,1,9116,18048.0,0.7267798772223552,0
C28726,16297,FuelSave,57,659,175,2,12512,20016.0,0.7677486653985396,0
C28727,14886,V-Power,39,708,432,3,10265,13031.5,0.6895740964664786,0
C28728,3233,V-Power Sans Plomb,304,0,442,3,2273,3446.0,0.703062171357872,0
C28729,12502,V-Power,33,120,254,2,3989,21889.5,0.31906894896816507,1
C28730,15101,FuelSave,485,120,262,1,8626,33342.0,0.571220448976889,0
C28731,5706,V-Power Diesel,229,154,424,3,3087,7654.5,0.5410094637223974,0
C28732,3153,V-Power Sans Plomb,198,291,219,4,1792,4510.5,0.5683476054551221,0
C28733,3810,V-Power,0,106,306,2,2652,3507.0,0.6960629921259842,0
C28734,5180,FuelSave,351,544,210,4,4791,3450.0,0.9249034749034749,1
C28735,19270,V-Power,21,89,69,4,12239,18156.5,0.6351323300467048,0
C28736,5691,V-Power Sans Plomb,231,190,174,0,2679,8125.0,0.47074327886136,0
C28737,17257,V-Power Sans Plomb,194,118,349,2,7026,26438.5,0.4071391319464565,0
C28738,5175,V-Power Sans Plomb,195,141,221,4,2558,7499.5,0.49429951690821256,0
C28739,13304,V-Power Sans Plomb,126,469,426,1,10348,8511.0,0.7778111846061335,0
C28740,16710,V-Power Sans Plomb,208,875,290,0,6016,28108.0,0.3600239377618193,1
C28741,1761,FuelSave,226,671,446,2,974,5478.0,0.5530948324815446,0
C28742,8133,V-Power,381,10,34,4,5856,6517.5,0.7200295094061232,0
C28743,8812,V-Power,214,604,74,4,5282,10117.0,0.5994098955969133,0
C28744,6032,V-Power Diesel,220,885,386,4,2926,9656.0,0.48507957559681697,0
C28745,3384,V-Power Sans Plomb,440,485,174,4,1044,7349.0,0.30851063829787234,1
C28746,11309,V-Power,449,348,442,0,7701,10259.0,0.6809620656114599,0
C28747,6123,V-Power Sans Plomb,365,969,214,1,3638,7860.5,0.5941531928793076,0
C28748,11960,V-Power,251,893,210,3,6071,16376.5,0.5076086956521739,0
C28749,10734,V-Power,197,882,37,4,5703,14093.5,0.5313024035774175,0
C28750,19003,FuelSave,246,115,237,2,7625,57688.0,0.401252433826238,0
C28751,17374,FuelSave,49,576,81,4,9840,38776.0,0.5663635317140555,0
C28752,14637,FuelSave,23,176,463,0,11779,14952.0,0.8047414087586254,0
C28753,3545,V-Power Sans Plomb,65,742,153,1,2829,2850.0,0.7980253878702398,0
C28754,882,V-Power Sans Plomb,395,83,88,2,426,1906.0,0.48299319727891155,0
C28755,17688,FuelSave,121,605,23,2,8609,46344.0,0.4867141564902759,0
C28756,6085,V-Power,388,929,424,0,3209,8931.0,0.5273623664749384,0
C28757,9869,V-Power Sans Plomb,489,572,198,2,8926,3816.5,0.9044482723680211,1
C28758,2717,V-Power Sans Plomb,78,183,338,1,1344,4131.5,0.49466323150533675,0
C28759,9987,V-Power Diesel,204,606,458,1,3710,17060.5,0.371482927806148,1
C28760,13218,V-Power,9,422,210,1,11473,5103.5,0.8679830534120139,1
C28761,15615,V-Power,21,617,112,0,12058,9642.5,0.7722062119756644,0
C28762,19298,V-Power Diesel,220,945,308,0,6769,32795.5,0.3507617369675614,1
C28763,1150,V-Power Diesel,240,491,70,4,1006,1561.0,0.8747826086956522,1
C28764,8669,V-Power Diesel,364,490,192,1,7515,4031.0,0.8668819933094936,1
C28765,16812,V-Power Diesel,390,630,138,1,7888,23568.0,0.4691886747561266,0
C28766,11443,V-Power Diesel,85,797,243,2,3868,20262.5,0.3380232456523639,1
C28767,3698,V-Power Diesel,3,111,353,4,2595,3624.5,0.7017306652244456,0
C28768,17825,V-Power Sans Plomb,65,230,163,3,10390,19345.5,0.5828892005610098,0
C28769,9232,V-Power Sans Plomb,341,653,328,4,8606,3287.0,0.9321923743500866,1
C28770,6305,V-Power Sans Plomb,184,34,389,4,4096,6529.5,0.6496431403647899,0
C28771,19413,FuelSave,87,664,390,1,11975,38431.0,0.6168546850048936,0
C28772,1702,V-Power Diesel,281,308,92,4,1230,2261.0,0.7226792009400705,0
C28773,17534,V-Power Diesel,21,311,295,1,14410,8537.0,0.821831869510665,0
C28774,3506,V-Power Diesel,452,28,267,3,3243,1704.5,0.9249857387335996,1
C28775,19788,V-Power Diesel,201,935,413,2,17647,7101.5,0.8918031129977765,1
C28776,9005,V-Power Sans Plomb,61,320,75,0,5348,9598.5,0.5938922820655191,0
C28777,9875,V-Power Diesel,274,692,337,2,7566,7275.5,0.7661772151898735,0
C28778,13605,FuelSave,168,372,448,3,12749,5568.0,0.9370819551635429,1
C28779,17005,V-Power Sans Plomb,21,866,398,1,5197,30905.0,0.3056159952955013,1
C28780,7103,V-Power Sans Plomb,26,959,196,3,2406,13223.5,0.3387301140363227,1
C28781,4182,V-Power Sans Plomb,129,276,480,3,2313,5857.5,0.5530846484935438,0
C28782,13960,FuelSave,276,80,128,3,9288,24144.0,0.6653295128939828,0
C28783,14059,V-Power Sans Plomb,88,251,436,1,12125,5710.0,0.8624368731773241,1
C28784,7364,FuelSave,21,525,54,2,2591,24665.0,0.3518468223791418,1
C28785,14734,V-Power,392,521,114,1,9433,14379.5,0.6402198995520565,0
C28786,12389,V-Power Diesel,158,329,235,0,4042,21589.5,0.3262571636128824,1
C28787,2229,FuelSave,172,768,405,4,2116,2310.0,0.949304620906236,1
C28788,12247,V-Power Diesel,0,11,111,3,10955,3652.0,0.8945047766800033,1
C28789,18002,V-Power Diesel,14,974,344,0,14904,9077.0,0.8279080102210865,0
C28790,2668,V-Power Sans Plomb,157,398,212,0,895,5199.5,0.33545727136431785,1
C28791,12913,V-Power Sans Plomb,268,937,311,3,10417,8056.0,0.8067064198869357,0
C28792,15384,FuelSave,77,352,495,4,7489,40799.0,0.48680447217888717,0
C28793,13473,FuelSave,490,837,5,4,5467,41762.0,0.4057745119869368,0
C28794,8168,V-Power Sans Plomb,33,237,2,4,6665,4429.5,0.8159892262487757,0
C28795,13760,V-Power Diesel,152,29,173,1,4526,23539.0,0.32892441860465116,1
C28796,11808,V-Power Sans Plomb,440,117,429,1,9562,6701.0,0.809789972899729,0
C28797,17934,V-Power Diesel,32,539,389,0,15580,6845.0,0.8687409389985502,1
C28798,9396,V-Power,234,105,8,2,4558,12642.0,0.48510004257130696,0
C28799,7140,FuelSave,84,286,47,4,2283,25102.0,0.31974789915966384,1
C28800,19783,V-Power Sans Plomb,117,272,395,2,12975,18004.0,0.6558661477025729,0
C28801,14419,V-Power Diesel,223,224,323,0,13171,3890.0,0.9134475345030862,1
C28802,8174,V-Power,15,980,0,4,5772,7400.0,0.706141424027404,0
C28803,18892,V-Power Diesel,68,817,296,1,7601,29508.5,0.4023396146517044,0
C28804,5221,FuelSave,154,434,26,3,4407,4984.0,0.8440911702738939,0
C28805,1566,V-Power Sans Plomb,409,86,167,2,1335,1439.5,0.8524904214559387,1
C28806,10638,V-Power Diesel,445,706,427,4,7847,8955.5,0.7376386538823088,0
C28807,2418,FuelSave,18,432,111,4,1020,7951.0,0.4218362282878412,0
C28808,9957,V-Power Sans Plomb,277,347,20,4,4111,15659.0,0.4128753640654816,0
C28809,11226,V-Power,184,667,167,3,4339,18535.5,0.38651345091751294,1
C28810,14782,V-Power Diesel,457,720,31,3,11918,8668.0,0.806250845623055,0
C28811,18211,V-Power Sans Plomb,499,356,248,4,11835,17443.0,0.6498819394871231,0
C28812,7948,V-Power Sans Plomb,462,13,76,0,2486,14206.0,0.3127830900855561,1
C28813,1642,V-Power Sans Plomb,225,463,306,2,826,3234.0,0.5030450669914738,0
C28814,1915,FuelSave,93,600,256,4,1064,5604.0,0.5556135770234987,0
C28815,6874,V-Power,290,770,377,1,4482,7517.0,0.6520221123072447,0
C28816,1260,V-Power,141,196,309,1,984,1436.0,0.780952380952381,0
C28817,4142,FuelSave,342,197,257,0,2897,7021.0,0.6994205697730564,0
C28818,18436,V-Power Diesel,368,862,407,2,11670,18752.0,0.6330006509004122,0
C28819,17746,FuelSave,134,502,76,0,13196,23462.0,0.7436041924940832,0
C28820,9847,V-Power,109,323,175,1,7305,7062.0,0.7418503097390068,0
C28821,1828,FuelSave,217,630,320,1,723,6792.0,0.3955142231947484,1
C28822,17913,V-Power,92,962,100,1,16999,3539.0,0.9489756043097192,1
C28823,19260,V-Power,265,315,259,3,14330,13464.0,0.7440290758047767,0
C28824,12563,V-Power,47,323,122,1,8358,11104.5,0.6652869537530844,0
C28825,3640,V-Power,349,742,8,0,1306,6934.0,0.3587912087912088,1
C28826,17765,V-Power Diesel,45,98,101,4,9843,20449.0,0.554066985645933,0
C28827,9230,V-Power,109,759,353,2,6126,9181.0,0.6637053087757313,0
C28828,14557,V-Power Sans Plomb,86,634,177,0,6461,21137.0,0.4438414508483891,0
C28829,4057,V-Power Sans Plomb,201,427,468,2,1326,8123.5,0.3268424944540301,1
C28830,13711,V-Power,238,585,161,3,11031,7984.0,0.8045365035373058,0
C28831,14886,V-Power,281,438,330,4,6153,23281.5,0.413341394598952,0
C28832,19080,FuelSave,245,708,301,3,17890,7504.0,0.9376310272536688,1
